2026-09-21 15:08:26,AAPL,338.59,335.20
2026-09-21 15:08:26,GOOGL,354.63,350.67
2026-09-21 15:08:26,MSFT,499.05,495.58
2026-09-21 15:08:56,AAPL,338.68,335.20
2026-09-21 15:08:56,GOOGL,354.80,350.67
2026-09-21 15:08:56,MSFT,499.14,495.58
2026-09-21 15:09:27,AAPL,338.79,335.20
2026-09-21 15:09:27,GOOGL,354.99,350.67
2026-09-21 15:09:27,MSFT,499.24,495.58
2026-09-21 15:09:57,AAPL,338.80,335.20
2026-09-21 15:09:57,GOOGL,355.05,350.67
2026-09-21 15:09:57,MSFT,499.17,495.58
2026-09-21 15:10:28,AAPL,338.82,335.20
2026-09-21 15:10:28,GOOGL,354.85,350.67
2026-09-21 15:10:28,MSFT,498.97,495.58
2026-09-21 15:10:58,AAPL,338.87,335.20
2026-09-21 15:10:58,GOOGL,354.83,350.67
2026-09-21 15:10:58,MSFT,498.98,495.58
2026-09-21 15:11:29,AAPL,338.83,335.20
2026-09-21 15:11:29,GOOGL,354.83,350.67
2026-09-21 15:11:29,MSFT,499.05,495.58
2026-09-21 15:11:59,AAPL,338.88,335.20
2026-09-21 15:11:59,GOOGL,354.94,350.67
2026-09-21 15:11:59,MSFT,499.21,495.58
2026-09-21 15:12:30,AAPL,338.85,335.20
2026-09-21 15:12:30,GOOGL,355.20,350.67
2026-09-21 15:12:30,MSFT,499.34,495.58
2026-09-21 15:13:00,AAPL,338.84,335.20
2026-09-21 15:13:00,GOOGL,355.26,350.67
2026-09-21 15:13:00,MSFT,499.40,495.58
2026-09-21 15:13:31,AAPL,338.81,335.20
2026-09-21 15:13:31,GOOGL,355.26,350.67
2026-09-21 15:13:31,MSFT,499.39,495.58
2026-09-21 15:14:01,AAPL,338.85,335.20
2026-09-21 15:14:01,GOOGL,355.36,350.67
2026-09-21 15:14:01,MSFT,499.51,495.58
2026-09-21 15:14:32,AAPL,338.89,335.20
2026-09-21 15:14:32,GOOGL,355.36,350.67
2026-09-21 15:14:32,MSFT,499.41,495.58
2026-09-21 15:15:02,AAPL,338.88,335.20
2026-09-21 15:15:02,GOOGL,355.32,350.67
2026-09-21 15:15:02,MSFT,499.48,495.58
2026-09-21 15:15:32,AAPL,338.84,335.20
2026-09-21 15:15:32,GOOGL,355.28,350.67
2026-09-21 15:15:32,MSFT,499.50,495.58
2026-09-21 15:16:03,AAPL,338.80,335.20
2026-09-21 15:16:03,GOOGL,355.34,350.67
2026-09-21 15:16:03,MSFT,499.52,495.58
2026-09-21 15:16:33,AAPL,338.93,335.20
2026-09-21 15:16:33,GOOGL,355.39,350.67
2026-09-21 15:16:33,MSFT,499.51,495.58
2026-09-21 15:17:04,AAPL,339.05,335.20
2026-09-21 15:17:04,GOOGL,355.46,350.67
2026-09-21 15:17:04,MSFT,499.57,495.58
2026-09-21 15:17:34,AAPL,338.94,335.20
2026-09-21 15:17:34,GOOGL,355.31,350.67
2026-09-21 15:17:34,MSFT,499.47,495.58
2026-09-21 15:18:04,AAPL,338.95,335.20
2026-09-21 15:18:04,GOOGL,355.31,350.67
2026-09-21 15:18:04,MSFT,499.42,495.58
2026-09-21 15:18:35,AAPL,338.94,335.20
2026-09-21 15:18:35,GOOGL,355.39,350.67
2026-09-21 15:18:35,MSFT,499.51,495.58
2026-09-21 15:19:05,AAPL,338.97,335.20
2026-09-21 15:19:05,GOOGL,355.27,350.67
2026-09-21 15:19:05,MSFT,499.62,495.58
2026-09-21 15:19:36,AAPL,338.93,335.20
2026-09-21 15:19:36,GOOGL,355.39,350.67
2026-09-21 15:19:36,MSFT,499.63,495.58
2026-09-21 15:20:06,AAPL,339.01,335.20
2026-09-21 15:20:06,GOOGL,355.27,350.67
2026-09-21 15:20:06,MSFT,499.57,495.58
2026-09-21 15:20:37,AAPL,339.11,335.20
2026-09-21 15:20:37,GOOGL,355.29,350.67
2026-09-21 15:20:37,MSFT,499.51,495.58
2026-09-21 15:21:07,AAPL,338.98,335.20
2026-09-21 15:21:07,GOOGL,355.21,350.67
2026-09-21 15:21:07,MSFT,499.65,495.58
2026-09-21 15:21:37,AAPL,338.93,335.20
2026-09-21 15:21:37,GOOGL,355.44,350.67
2026-09-21 15:21:37,MSFT,499.48,495.58
2026-09-21 15:22:08,AAPL,339.00,335.20
2026-09-21 15:22:08,GOOGL,355.67,350.67
2026-09-21 15:22:08,MSFT,499.77,495.58
2026-09-21 15:22:38,AAPL,339.06,335.20
2026-09-21 15:22:38,GOOGL,355.55,350.67
2026-09-21 15:22:38,MSFT,499.92,495.58
2026-09-21 15:23:08,AAPL,339.13,335.20
2026-09-21 15:23:08,GOOGL,355.60,350.67
2026-09-21 15:23:08,MSFT,499.92,495.58
2026-09-21 15:23:39,AAPL,339.11,335.20
2026-09-21 15:23:39,GOOGL,355.58,350.67
2026-09-21 15:23:39,MSFT,499.76,495.58
2026-09-21 15:24:09,AAPL,339.23,335.20
2026-09-21 15:24:09,GOOGL,355.57,350.67
2026-09-21 15:24:09,MSFT,499.69,495.58
2026-09-21 15:24:40,AAPL,339.16,335.20
2026-09-21 15:24:40,GOOGL,355.60,350.67
2026-09-21 15:24:40,MSFT,499.95,495.58
2026-09-21 15:25:10,AAPL,339.17,335.20
2026-09-21 15:25:10,GOOGL,355.58,350.67
2026-09-21 15:25:10,MSFT,499.94,495.58
2026-09-21 15:25:41,AAPL,339.14,335.20
2026-09-21 15:25:41,GOOGL,355.67,350.67
2026-09-21 15:25:41,MSFT,499.86,495.58
2026-09-21 15:26:11,AAPL,339.12,335.20
2026-09-21 15:26:11,GOOGL,355.65,350.67
2026-09-21 15:26:11,MSFT,499.89,495.58
2026-09-21 15:26:42,AAPL,339.11,335.20
2026-09-21 15:26:42,GOOGL,355.79,350.67
2026-09-21 15:26:42,MSFT,499.83,495.58
2026-09-21 15:27:12,AAPL,339.11,335.20
2026-09-21 15:27:12,GOOGL,355.93,350.67
2026-09-21 15:27:12,MSFT,500.08,495.58
2026-09-21 15:27:42,AAPL,339.11,335.20
2026-09-21 15:27:42,GOOGL,355.86,350.67
2026-09-21 15:27:42,MSFT,500.17,495.58
2026-09-21 15:28:13,AAPL,339.15,335.20
2026-09-21 15:28:13,GOOGL,355.92,350.67
2026-09-21 15:28:13,MSFT,500.20,495.58
2026-09-21 15:28:43,AAPL,339.36,335.20
2026-09-21 15:28:43,GOOGL,355.97,350.67
2026-09-21 15:28:43,MSFT,500.31,495.58
2026-09-21 15:29:14,AAPL,339.47,335.20
2026-09-21 15:29:14,GOOGL,356.02,350.67
2026-09-21 15:29:14,MSFT,500.30,495.58
2026-09-21 15:29:44,AAPL,339.48,335.20
2026-09-21 15:29:44,GOOGL,356.17,350.67
2026-09-21 15:29:44,MSFT,500.30,495.58
2026-09-21 15:30:14,AAPL,339.37,335.20
2026-09-21 15:30:14,GOOGL,356.40,350.67
2026-09-21 15:30:14,MSFT,500.54,495.58
2026-09-21 15:30:45,AAPL,339.23,335.20
2026-09-21 15:30:45,GOOGL,356.40,350.67
2026-09-21 15:30:45,MSFT,500.45,495.58
2026-09-21 15:31:15,AAPL,339.17,335.20
2026-09-21 15:31:15,GOOGL,356.08,350.67
2026-09-21 15:31:15,MSFT,500.36,495.58
2026-09-21 15:31:46,AAPL,339.18,335.20
2026-09-21 15:31:46,GOOGL,356.15,350.67
2026-09-21 15:31:46,MSFT,500.33,495.58
2026-09-21 15:32:16,AAPL,339.24,335.20
2026-09-21 15:32:16,GOOGL,356.30,350.67
2026-09-21 15:32:16,MSFT,500.38,495.58
2026-09-21 15:32:47,AAPL,339.27,335.20
2026-09-21 15:32:47,GOOGL,356.42,350.67
2026-09-21 15:32:47,MSFT,500.51,495.58
2026-09-21 15:33:17,AAPL,339.23,335.20
2026-09-21 15:33:17,GOOGL,356.50,350.67
2026-09-21 15:33:17,MSFT,500.49,495.58
2026-09-21 15:33:47,AAPL,339.26,335.20
2026-09-21 15:33:47,GOOGL,356.55,350.67
2026-09-21 15:33:47,MSFT,500.45,495.58
2026-09-21 15:34:18,AAPL,339.21,335.20
2026-09-21 15:34:18,GOOGL,356.55,350.67
2026-09-21 15:34:18,MSFT,500.54,495.58
2026-09-21 15:34:48,AAPL,339.24,335.20
2026-09-21 15:34:48,GOOGL,356.73,350.67
2026-09-21 15:34:48,MSFT,500.59,495.58
2026-09-21 15:35:19,AAPL,339.23,335.20
2026-09-21 15:35:19,GOOGL,356.54,350.67
2026-09-21 15:35:19,MSFT,500.60,495.58
2026-09-21 15:35:49,AAPL,339.16,335.20
2026-09-21 15:35:49,GOOGL,356.36,350.67
2026-09-21 15:35:49,MSFT,500.52,495.58
2026-09-21 15:36:19,AAPL,339.24,335.20
2026-09-21 15:36:19,GOOGL,356.27,350.67
2026-09-21 15:36:19,MSFT,500.43,495.58
2026-09-21 15:36:50,AAPL,339.18,335.20
2026-09-21 15:36:50,GOOGL,356.27,350.67
2026-09-21 15:36:50,MSFT,500.44,495.58
2026-09-21 15:37:20,AAPL,339.21,335.20
2026-09-21 15:37:20,GOOGL,356.25,350.67
2026-09-21 15:37:20,MSFT,500.77,495.58
2026-09-21 15:37:51,AAPL,339.19,335.20
2026-09-21 15:37:51,GOOGL,356.29,350.67
2026-09-21 15:37:51,MSFT,500.75,495.58
2026-09-21 15:38:21,AAPL,339.29,335.20
2026-09-21 15:38:21,GOOGL,356.42,350.67
2026-09-21 15:38:21,MSFT,500.97,495.58
2026-09-21 15:38:52,AAPL,339.39,335.20
2026-09-21 15:38:52,GOOGL,356.51,350.67
2026-09-21 15:38:52,MSFT,501.18,495.58
2026-09-21 15:39:22,AAPL,339.36,335.20
2026-09-21 15:39:22,GOOGL,356.53,350.67
2026-09-21 15:39:22,MSFT,501.20,495.58
2026-09-21 15:39:52,AAPL,339.33,335.20
2026-09-21 15:39:52,GOOGL,356.52,350.67
2026-09-21 15:39:52,MSFT,500.89,495.58
2026-09-21 15:40:23,AAPL,339.27,335.20
2026-09-21 15:40:23,GOOGL,356.30,350.67
2026-09-21 15:40:23,MSFT,500.61,495.58
2026-09-21 15:40:53,AAPL,339.07,335.20
2026-09-21 15:40:53,GOOGL,356.23,350.67
2026-09-21 15:40:53,MSFT,500.43,495.58
2026-09-21 15:41:23,AAPL,339.11,335.20
2026-09-21 15:41:23,GOOGL,356.37,350.67
2026-09-21 15:41:23,MSFT,500.51,495.58
2026-09-21 15:41:54,AAPL,339.12,335.20
2026-09-21 15:41:54,GOOGL,356.44,350.67
2026-09-21 15:41:54,MSFT,500.34,495.58
2026-09-21 15:42:24,AAPL,339.22,335.20
2026-09-21 15:42:24,GOOGL,356.20,350.67
2026-09-21 15:42:24,MSFT,500.11,495.58
2026-09-21 15:42:55,AAPL,339.19,335.20
2026-09-21 15:42:55,GOOGL,356.10,350.67
2026-09-21 15:42:55,MSFT,500.09,495.58
2026-09-21 15:43:25,AAPL,339.31,335.20
2026-09-21 15:43:25,GOOGL,356.31,350.67
2026-09-21 15:43:25,MSFT,500.04,495.58
